timestamp,X (mg),Y (mg),Z (mg)
3507100,-600,759,183
3507161,-599,761,188
3507220,-608,757,164
3507251,-616,756,157
3507310,-611,759,170
3507371,-596,760,180
3507400,-605,760,175
3507460,-611,760,163
3507521,-608,758,158
3507550,-604,761,172
3507611,-606,759,182
3507672,-605,759,166
3507700,-611,761,164
3507760,-605,759,169
3507820,-602,759,162
3507850,-607,765,175
3507910,-603,757,176
3507971,-608,762,161
3508000,-610,766,163
3508061,-593,757,169
3508120,-616,764,178
3508150,-593,763,166
3508210,-604,761,168
3508271,-607,761,164
3508300,-598,761,164
3508360,-610,763,173
3508421,-599,759,167
3508450,-602,765,163
3508510,-606,764,165
3508571,-600,760,166
3508601,-601,768,172
3508660,-601,765,168
3508721,-601,761,158
3508750,-603,765,170
3508810,-599,762,179
3508871,-606,763,169
3508901,-606,763,163
3508960,-594,765,170
3509021,-603,766,182
3509050,-592,761,170
3509110,-608,766,161
3509171,-604,760,165
3509200,-600,760,184
3509260,-603,764,182
3509321,-606,759,167
3509350,-600,764,168
3509410,-599,764,168
3509471,-607,762,180
3509500,-606,759,187
3509561,-614,766,174
3509650,-601,760,155
3509678,-602,754,172
3509711,-616,752,189
3509800,-601,752,172
3509825,-615,756,159
3509860,-617,758,162
3509921,-615,752,180
3509950,-602,759,195
3510010,-611,758,178
3510071,-612,753,153
3510100,-615,752,166
3510160,-605,756,186
3510221,-607,758,180
3510250,-612,756,169
3510310,-606,753,161
3510371,-621,757,178
3510400,-603,754,182
3510460,-610,754,169
3510520,-615,759,165
3510550,-602,755,179
3510610,-611,753,181
3510671,-613,759,166
3510700,-606,757,160
3510761,-613,758,184
3510790,-604,756,185
3510850,-609,759,167
3510910,-621,755,164
3510940,-604,751,169
3511000,-612,759,181
3511060,-604,757,176
3511090,-611,757,169
3511150,-605,757,170
3511211,-611,757,179
3511242,-606,756,173
3511300,-609,759,174
3511361,-614,754,174
3511390,-604,757,164
3511450,-608,759,182
3511510,-601,756,182
3511541,-616,758,169
3511600,-604,756,161
3511660,-606,759,176
3511690,-611,758,187
3511751,-598,756,176
3511810,-615,761,168
3511840,-612,756,160
3511900,-608,757,181
3511960,-599,759,186
3511990,-606,759,168
3512050,-614,759,166
3512110,-598,756,171
3512140,-610,762,178
3512201,-601,757,177
3512261,-609,756,173
3512290,-610,761,164
3512351,-609,762,173
3512411,-600,759,172
3512440,-607,761,174
3512500,-599,756,174
3512560,-604,758,173
3512590,-621,759,168
3512651,-599,759,161
3512710,-616,761,182
3512745,-591,756,178
3512800,-623,759,176
3512860,-600,753,161
3512890,-613,758,170
3512950,-606,757,177
3513011,-599,758,177
3513040,-610,764,177
3513101,-603,757,163
3513161,-618,755,175
3513190,-610,750,175
3513251,-616,755,172
3513311,-610,754,166
3513340,-605,757,169
3513400,-620,749,174
3513460,-594,757,166
