timestamp,X (mg),Y (mg),Z (mg)
3142331,-768,582,29
3142422,-809,593,-31
3142451,-863,608,40
3142481,-1398,915,214
3142541,-813,554,147
3142631,-1258,653,284
3142658,-986,771,127
3142692,-616,381,140
3142751,-637,519,37
3142781,-517,449,203
3142841,-435,274,71
3142901,-521,382,236
3142931,-815,484,249
3142991,-797,666,231
3143051,-701,619,33
3143081,-678,705,106
3143141,-955,939,184
3143201,-1429,805,-245
3143291,-1521,1054,401
3143324,-777,643,-72
3143351,-470,558,80
3143381,-209,410,18
3143441,-494,351,-158
3143501,-620,453,59
3143531,-628,498,24
3143592,-723,569,55
3143651,-857,589,68
3143681,-799,636,58
3143741,-1088,856,179
3143801,-1338,694,108
3143831,-1023,660,199
3143922,-1231,919,312
3143952,-676,515,-83
3144011,-542,387,181
3144041,-344,417,104
3144101,-642,440,225
3144131,-553,242,204
3144191,-474,389,34
3144251,-846,732,312
3144281,-747,675,-22
3144372,-647,596,331
3144403,-658,830,0
3144431,-1250,1044,248
3144491,-1183,927,122
3144551,-984,767,22
3144581,-802,665,80
3144672,-388,573,103
3144731,-631,418,-114
3144750,-457,369,-55
3144791,-549,473,45
3144851,-443,380,42
3144881,-629,528,79
3144941,-1009,663,137
3145001,-660,590,80
3145031,-1214,904,325
3145091,-1252,796,268
3145151,-1231,997,325
3145181,-958,711,-229
3145241,-258,279,238
3145301,-418,306,117
3145331,-348,367,114
3145422,-543,350,220
3145451,-720,496,258
3145481,-723,706,52
3145541,-634,688,203
3145601,-768,707,125
3145631,-771,980,114
3145752,-1472,885,-236
3145752,-1215,1065,348
3145789,-753,754,-6
3145841,-607,582,-3
3145901,-308,504,-8
3145931,-523,394,-134
3145991,-392,359,-66
3146051,-424,390,-25
3146082,-729,603,40
3146141,-824,599,-62
3146201,-698,528,-24
3146231,-931,727,8
3146322,-1349,909,43
3146351,-1186,1045,489
3146381,-1323,855,-280
3146441,-576,533,144
3146502,-376,360,72
3146562,-332,415,135
3146591,-646,431,201
3146651,-512,320,175
3146680,-511,521,-3
3146741,-847,700,232
3146801,-550,559,107
3146831,-674,871,128
3146891,-1757,1261,47
3146951,-910,882,373
3146981,-910,856,59
