timestamp,X (mg),Y (mg),Z (mg)
54246,-123,-1011,102
54306,-117,-1007,109
54336,-119,-1012,113
54396,-117,-1006,112
54456,-125,-1006,100
54486,-116,-1009,119
54546,-123,-1009,99
54606,-114,-1008,116
54636,-117,-1010,107
54696,-122,-1007,111
54756,-113,-1008,106
54786,-119,-1012,109
54846,-122,-1006,106
54905,-114,-1006,105
54936,-120,-1010,111
54996,-109,-1008,115
55056,-120,-1009,100
55086,-113,-1010,125
55146,-121,-1010,101
55206,-116,-1008,115
55236,-118,-1010,106
55296,-113,-1007,121
55356,-120,-1009,101
55386,-113,-1009,123
55446,-116,-1008,103
55506,-114,-1010,110
55536,-116,-1009,113
55596,-116,-1008,111
55685,-119,-1008,109
55716,-112,-1011,116
55745,-118,-1008,104
55805,-112,-1010,118
55836,-119,-1011,110
55895,-115,-1005,111
55956,-113,-1010,111
55985,-116,-1008,107
56046,-115,-1009,114
56106,-112,-1010,117
56136,-116,-1010,113
56196,-116,-1008,115
56256,-114,-1009,111
56286,-112,-1009,115
56346,-117,-1008,107
56406,-117,-1009,115
56435,-116,-1010,109
56496,-115,-1005,116
56556,-120,-1010,111
56586,-111,-1004,114
56646,-120,-1014,105
56706,-117,-1007,116
56735,-120,-1010,102
56795,-116,-1007,118
56856,-116,-1010,104
56885,-119,-1004,115
56946,-122,-1008,105
57006,-123,-1009,109
57036,-118,-1008,106
57096,-123,-1009,101
57156,-120,-1008,121
57186,-122,-1009,105
57246,-117,-1007,111
57306,-123,-1011,101
57336,-118,-1008,118
57396,-121,-1008,97
57456,-120,-1008,119
57486,-121,-1011,103
57546,-120,-1007,113
57606,-120,-1010,105
57636,-119,-1009,112
57696,-119,-1009,101
57756,-121,-1009,111
57786,-122,-1009,107
57846,-116,-1009,110
57906,-122,-1011,108
57936,-120,-1005,111
57996,-117,-1010,108
58056,-126,-1008,101
58085,-115,-1009,117
58146,-122,-1007,102
58206,-117,-1010,115
58236,-124,-1008,101
58295,-117,-1010,115
58355,-118,-1008,106
58386,-123,-1007,113
58445,-118,-1009,107
58506,-120,-1010,106
58535,-117,-1009,112
58596,-121,-1007,106
58656,-120,-1010,109
58686,-116,-1008,110
58746,-124,-1008,104
58806,-115,-1009,119
58835,-124,-1011,102
58896,-111,-1007,119
58956,-122,-1010,102
58985,-117,-1010,121
59046,-115,-1007,109
59106,-116,-1007,107
59135,-117,-1009,112
