timestamp,X (mg),Y (mg),Z (mg)
120099.0,-1577.0,1136.0,-1845.0
120159.0,-1998.0,512.0,-530.0
120219.0,-477.0,-93.0,-384.0
120249.0,71.0,94.0,-52.0
120309.0,1051.0,-133.0,785.0
120369.0,-688.0,-431.0,99.0
120399.0,-969.0,961.0,-845.0
120459.0,-1998.0,1997.0,-1501.0
120519.0,-1049.0,1184.0,-1076.0
120549.0,-412.0,570.0,-438.0
120609.0,66.0,858.0,-54.0
120669.0,544.0,576.0,432.0
120699.0,265.0,236.0,170.0
120759.0,-1323.0,663.0,-743.0
120819.0,-1998.0,1820.0,-1517.0
120849.0,-1488.0,949.0,-1776.0
120909.0,-699.0,22.0,-674.0
120969.0,-606.0,-384.0,274.0
120999.0,-84.0,-153.0,461.0
121059.0,843.0,-381.0,193.0
121119.0,-672.0,11.0,-157.0
121148.0,-1998.0,1682.0,-986.0
121209.0,-1430.0,1462.0,-1619.0
121269.0,-919.0,877.0,-609.0
121299.0,-540.0,474.0,-210.0
121359.0,19.0,869.0,14.0
121419.0,557.0,353.0,102.0
121449.0,395.0,254.0,27.0
121509.0,-1998.0,512.0,-330.0
121569.0,-1333.0,1672.0,-1741.0
121599.0,-1998.0,906.0,-622.0
121659.0,-636.0,269.0,-791.0
121719.0,-271.0,-117.0,-148.0
121759.0,487.0,-9.0,937.0
121808.0,186.0,-423.0,422.0
121868.0,-294.0,-255.0,-272.0
121899.0,-1998.0,1323.0,-1022.0
121959.0,-1284.0,1235.0,-1251.0
122019.0,-975.0,1209.0,-1299.0
122048.0,-687.0,691.0,-175.0
122109.0,-240.0,1036.0,467.0
122169.0,484.0,543.0,258.0
122199.0,641.0,316.0,30.0
122259.0,-568.0,382.0,-381.0
122319.0,-1998.0,1881.0,-658.0
122349.0,-1448.0,1027.0,-1947.0
122409.0,-1056.0,198.0,-326.0
122469.0,-587.0,-334.0,197.0
122498.0,-236.0,-305.0,-70.0
122559.0,236.0,-370.0,-28.0
122619.0,205.0,-262.0,152.0
122649.0,-1998.0,952.0,-599.0
122709.0,-1118.0,1217.0,-1170.0
122769.0,-1085.0,1298.0,-1660.0
122799.0,-762.0,862.0,-166.0
122859.0,-173.0,1238.0,559.0
122920.0,635.0,841.0,442.0
122949.0,426.0,340.0,-285.0
123009.0,-714.0,828.0,-508.0
123069.0,-1998.0,1991.0,-353.0
123099.0,-976.0,695.0,-1518.0
123159.0,-951.0,-127.0,-446.0
123219.0,-941.0,-279.0,413.0
123249.0,16.0,-205.0,254.0
123309.0,-64.0,-44.0,-259.0
123369.0,-925.0,936.0,-394.0
123399.0,-1604.0,1648.0,-699.0
123459.0,-1668.0,1235.0,-722.0
123520.0,-872.0,808.0,-306.0
123548.0,-305.0,721.0,-114.0
,,,
33999.0,-897.0,-398.0,-534.0
34029.0,-945.0,-437.0,-631.0
34089.0,-693.0,-408.0,-366.0
34149.0,-348.0,-397.0,-271.0
34179.0,-325.0,-393.0,-198.0
34239.0,-493.0,-513.0,-278.0
34299.0,-573.0,-622.0,-226.0
34329.0,-506.0,-734.0,-266.0
34389.0,-623.0,-882.0,-464.0
34449.0,-919.0,-906.0,-669.0
34478.0,-944.0,-970.0,-888.0
34539.0,-582.0,-593.0,-989.0
34599.0,-884.0,-464.0,-737.0
34628.0,-1170.0,-402.0,-443.0
34689.0,0.0,-401.0,-299.0
34749.0,-313.0,-366.0,-185.0
34778.0,-562.0,-402.0,-519.0
34839.0,-496.0,-459.0,-352.0
34899.0,-590.0,-566.0,-500.0
34928.0,-878.0,-688.0,-599.0
34989.0,-948.0,-780.0,-698.0
35049.0,-1121.0,-526.0,-537.0
35079.0,-825.0,-445.0,-750.0
35138.0,-866.0,-547.0,-708.0
35198.0,-405.0,-479.0,-374.0
35228.0,-329.0,-341.0,-284.0
35289.0,-446.0,-399.0,-313.0
35349.0,-485.0,-525.0,-280.0
35379.0,-500.0,-645.0,-284.0
35439.0,-546.0,-742.0,-402.0
35499.0,-773.0,-893.0,-641.0
35529.0,-827.0,-859.0,-664.0
