timestamp,X (mg),Y (mg),Z (mg)
40132,-953,30,-356
40162,-937,25,-293
40222,-954,27,-308
40313,-931,27,-351
40346,-950,24,-315
40372,-949,27,-315
40432,-950,26,-327
40462,-949,19,-295
40523,-964,25,-334
40582,-933,23,-322
40612,-951,25,-314
40704,-940,35,-332
40737,-963,36,-292
40762,-936,30,-319
40822,-957,27,-350
40882,-941,22,-269
40912,-948,32,-322
40972,-954,22,-365
41032,-953,25,-311
41062,-959,21,-266
41123,-944,18,-320
41183,-937,19,-361
41213,-941,26,-323
41272,-951,27,-284
41333,-946,22,-342
41362,-938,27,-356
41423,-950,20,-269
41483,-945,26,-316
41512,-950,23,-342
41573,-939,24,-304
41632,-958,29,-309
41663,-953,27,-311
41723,-951,32,-325
41782,-953,32,-302
41812,-963,26,-308
41872,-954,34,-337
41932,-932,23,-293
41962,-969,21,-275
42023,-949,27,-334
42083,-941,24,-312
42112,-944,21,-289
42173,-943,18,-306
42232,-953,19,-309
42262,-950,19,-302
42322,-952,20,-306
42383,-950,23,-307
42413,-955,20,-303
42472,-951,21,-307
42532,-951,19,-300
42562,-954,28,-317
42684,-959,21,-282
42685,-957,23,-306
42724,-947,26,-334
42772,-953,26,-274
42833,-957,24,-312
42862,-946,27,-326
42922,-960,25,-279
42983,-947,26,-322
43012,-950,25,-311
43072,-958,24,-291
43133,-949,27,-320
43162,-953,26,-312
43223,-942,22,-298
43283,-956,28,-319
43312,-944,21,-284
43372,-957,23,-312
43432,-949,26,-314
43462,-954,22,-291
43522,-948,26,-325
43582,-952,24,-301
43643,-955,24,-299
43672,-948,22,-321
43762,-952,22,-297
43763,-945,20,-294
43822,-942,24,-317
43883,-960,24,-307
43912,-946,22,-300
43973,-953,25,-331
44032,-939,27,-310
44062,-959,20,-274
44122,-949,26,-325
44182,-943,25,-323
44212,-958,28,-290
44272,-951,30,-320
44333,-942,27,-318
44362,-947,27,-300
44422,-951,30,-314
44483,-946,32,-319
44513,-952,33,-317
44573,-948,35,-313
44633,-950,34,-317
44662,-942,33,-324
44722,-951,34,-310
44783,-951,34,-301
44813,-944,32,-317
44872,-949,33,-322
44932,-955,33,-303
44962,-945,32,-320
45022,-947,36,-329
45083,-944,37,-300
45112,-961,34,-308
45173,-935,36,-340
45233,-948,39,-299
45293,-958,36,-288
45322,-947,36,-356
45383,-947,38,-316
45412,-948,32,-285
45473,-945,37,-339
45532,-949,33,-307
45562,-947,34,-311
45623,-949,35,-322
45683,-944,33,-311
45712,-950,35,-317
45772,-949,35,-311
45833,-945,36,-312
45862,-949,35,-325
45922,-948,37,-309
45982,-952,37,-306
46012,-946,39,-330
46072,-952,43,-315
46133,-948,45,-304
46193,-945,38,-327
46222,-949,40,-326
46283,-939,40,-285
46313,-959,37,-302
46372,-942,40,-343
46433,-958,37,-294
46462,-952,39,-306
46522,-947,37,-336
46583,-949,34,-300
46612,-950,36,-308
46672,-948,31,-321
46763,-945,29,-307
46794,-949,28,-312
46822,-938,28,-323
46882,-948,29,-309
46912,-943,32,-295
47003,-954,36,-301
47036,-947,36,-312
47093,-951,27,-318
47123,-958,30,-345
47183,-934,28,-282
47213,-975,24,-264
47272,-945,30,-345
47333,-944,26,-296
47362,-950,30,-297
47422,-949,32,-334
47483,-953,29,-295
47512,-948,30,-307
47573,-951,31,-307
47633,-945,31,-318
47662,-942,32,-325
47722,-950,33,-299
47783,-950,31,-312
47812,-944,33,-323
47872,-954,34,-307
47933,-939,28,-316
47993,-956,35,-339
48022,-939,30,-275
48082,-957,27,-312
48113,-946,33,-344
48173,-950,28,-286
48233,-950,33,-325
48262,-949,32,-319
48322,-951,29,-295
48383,-948,33,-324
48412,-946,30,-321
48503,-952,31,-303
48535,-948,33,-315
48562,-947,33,-321
48622,-949,33,-311
48683,-946,35,-311
48712,-952,35,-318
48772,-946,27,-314
48833,-952,37,-338
48862,-945,31,-286
48923,-954,26,-307
49014,-947,31,-333
49044,-946,25,-301
49102,-957,28,-320
49132,-947,27,-312
49162,-951,25,-303
49222,-942,21,-330
49282,-947,25,-313
49312,-954,24,-299
49372,-934,25,-336
49433,-951,27,-334
49463,-940,26,-303
49523,-945,26,-322
49583,-953,21,-328
49612,-941,13,-322
49673,-947,15,-326
49732,-941,12,-291
49762,-955,8,-341
49822,-943,7,-337
49882,-961,6,-283
49912,-947,9,-315
49972,-957,5,-331
50033,-951,9,-311
50062,-938,11,-307
50123,-950,12,-312
50182,-954,13,-318
50212,-950,9,-326
50303,-939,11,-328
50332,-943,7,-325
50362,-951,10,-312
50422,-940,2,-305
50483,-955,13,-340
50512,-925,10,-278
50572,-972,7,-292
50633,-935,8,-353
50663,-956,8,-304
50722,-954,10,-290
50812,-950,7,-325
50843,-951,12,-330
50874,-934,12,-278
50933,-970,10,-269
50962,-946,8,-329
51053,-943,7,-354
51082,-942,11,-293
51112,-956,8,-273
51172,-949,15,-372
51233,-944,16,-330
51262,-959,6,-257
51323,-946,12,-343
51383,-952,11,-326
51412,-953,11,-285
51472,-950,15,-332
51533,-948,10,-313
51562,-951,10,-309
51622,-945,11,-306
51683,-956,15,-307
51743,-947,15,-320
51773,-952,12,-318
51833,-953,14,-305
51862,-941,14,-326
51922,-941,19,-329
51983,-951,12,-284
52012,-950,18,-326
52072,-947,19,-328
52133,-951,15,-293
52163,-948,19,-332
52222,-955,18,-304
52283,-949,17,-313
52312,-948,17,-321
52373,-954,14,-296
52433,-945,14,-309
52493,-959,20,-319
52523,-944,19,-301
52583,-947,17,-315
52612,-945,14,-331
52672,-943,18,-281
52762,-955,18,-277
52794,-946,27,-346
52822,-951,30,-320
52882,-966,27,-286
52912,-951,30,-320
52972,-954,30,-320
53033,-949,28,-293
53063,-957,34,-310
53122,-952,30,-306
53183,-952,31,-306
53212,-960,36,-301
53272,-949,26,-297
